Object Type,Title,Item ARK,Parent ARK,Local identifier,File Name,Item Sequence,Thumbnail,Visibility,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject geographic,Subject temporal,viewingHint,Name.director,Name.editor,Subject,Contributer.ChiefEditor,IIIF Manifest URL
Work,1952-08-28 (vol. 02 | no. 30),ark:/21198/z1tb41s1,ark:/21198/z1710v9s,ihc_ultimahora_19520828,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m64dhr,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",agosto 28 de 1952|~|1952-08-28,1952-08-28,,,,,51 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tb41s1/manifest
Work,1952-09-04 (vol. 02 | no. 31),ark:/21198/z1pk392q,ark:/21198/z1710v9s,ihc_ultimahora_19520904,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128mw1,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",septiembre 4 de 1952|~|1952-09-04,1952-09-04,,,,,53 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk392q/manifest
Work,1952-09-11 (vol. 02 | no. 32),ark:/21198/z1jt2j83,ark:/21198/z1710v9s,ihc_ultimahora_19520911,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j09gz,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",septiembre 11 de 1952|~|1952-09-11,1952-09-11,,,,,52 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jt2j83/manifest
Work,1952-09-18 (vol. 02 | no. 33),ark:/21198/z1f21sh7,ark:/21198/z1710v9s,ihc_ultimahora_19520918,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2qwm,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Visible tears on pages 32 and 34. Text is faded/blurry throughout.",septiembre 18 de 1952|~|1952-09-18,1952-09-18,,,,,50 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f21sh7/manifest
Work,1952-09-25 (vol. 02 | no. 34),ark:/21198/z19911vs,ark:/21198/z1710v9s,ihc_ultimahora_19520925,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c7q01,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",septiembre 25 de 1952|~|1952-09-25,1952-09-25,,,,,51 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19911vs/manifest
Work,1952-10-02 (vol. 02 | no. 35),ark:/21198/z15j094g,ark:/21198/z1710v9s,ihc_ultimahora_19521002,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d825p5,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",octubre 2 de 1952|~|1952-10-02,1952-10-02,,,,,49 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15j094g/manifest
Work,1952-10-09 (vol. 02 | no. 36),ark:/21198/z11v87th,ark:/21198/z1710v9s,ihc_ultimahora_19521009,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7wh6,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",octubre 9 de 1952|~|1952-10-09,1952-10-09,,,,,51 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11v87th/manifest
Work,1952-10-16 (vol. 02 | no. 37),ark:/21198/z1x37rc0,ark:/21198/z1710v9s,ihc_ultimahora_19521016,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn12j5,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|On page 2 their is a mistype as the date is stated as ""Octubre 17 de 1952"" and on page 36 the date is stated as ""Jueves 16 de Octubre"".Text is faded/blurry throughout.",octubre 16 de 1952|~|1952-10-17,1952-10-17,,,,,51 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio","Martinez, Vicente|~|Text is faded/blurry throughout.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x37rc0/manifest
Work,1952-10-23 (vol. 02 | no. 38),ark:/21198/z1sb70nn,ark:/21198/z1710v9s,ihc_ultimahora_19521023,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5j87,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",octubre 23 de 1952|~|1952-10-23,1952-10-23,,,,,49 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sb70nn/manifest
Work,1952-10-30 (vol. 02 | no. 39),ark:/21198/z1nk67xx,ark:/21198/z1710v9s,ihc_ultimahora_19521030,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx186j,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",octubre 30 de 1952|~|1952-10-30,1952-10-30,,,,,50 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk67xx/manifest
Work,1952-11-06 (vol. 02 | no. 40),ark:/21198/z1ht5h55,ark:/21198/z1710v9s,ihc_ultimahora_19521106,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j6783,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",noviembre 6 de 1952|~|1952-11-06,1952-11-06,,,,,51 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ht5h55/manifest
Work,1952-11-13 (vol. 02 | no. 41),ark:/21198/z1d24rg6,ark:/21198/z1710v9s,ihc_ultimahora_19521113,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh9dbk,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",noviembre 13 de 1952|~|1952-11-13,1952-11-13,,,,,50 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d24rg6/manifest
Work,1952-11-20 (vol. 02 | no. 42),ark:/21198/z18940s9,ark:/21198/z1710v9s,ihc_ultimahora_19521120,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1254ch1,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Visible tear on page 35. Text is faded/blurry throughout.",noviembre 20 de 1952|~|1952-11-20,1952-11-20,,,,,48 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18940s9/manifest
Work,1952-11-27 (vol. 02 | no. 43),ark:/21198/z14n1zd1,ark:/21198/z1710v9s,ihc_ultimahora_19521127,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb13cn,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Pen/marker markings on page 48. Text is faded/blurry throughout.",noviembre 27 de 1952|~|1952-11-27,1952-11-27,,,,,52 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n1zd1/manifest
Work,1952-12-04 (vol. 02 | no. 44),ark:/21198/z10w16n7,ark:/21198/z1710v9s,ihc_ultimahora_19521204,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j38fx,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",diciembre 4 de 1952|~|1952-12-04,1952-12-04,,,,,49 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10w16n7/manifest
Work,1952-12-11 (vol. 02 | no. 45),ark:/21198/z1w40q75,ark:/21198/z1710v9s,ihc_ultimahora_19521211,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx97jt,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",diciembre 11 de 1952|~|1952-12-11,1952-12-11,,,,,49 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w40q75/manifest
Work,1952-12-18 (vol. 02 | no. 46),ark:/21198/z1rb9zf0,ark:/21198/z1710v9s,ihc_ultimahora_19521218,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4zcq,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",diciembre 18 de 1952|~|1952-12-18,1952-12-18,,,,,49 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rb9zf0/manifest
Work,1952-12-25 (vol. 02 | no. 47),ark:/21198/z1mk96qn,ark:/21198/z1710v9s,ihc_ultimahora_19521225,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0p8k,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",diciembre 25 de 1952|~|1952-12-25,1952-12-25,,,,,48 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mk96qn/manifest
Work,1953-01-01 (),ark:/21198/z1gt8g1s,ark:/21198/z1710v9s,ihc_ultimahora_19530101,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw7d4n,open,,,No date is listed in the text however the file names were already dated. Text is faded/blurry throughout.,enero 1 de 1953|~|1953-01-01,1953-01-01,,,,,79 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gt8g1s/manifest
Work,1953-01-08 (vol. 03 | no. 2),ark:/21198/z1c27qbt,ark:/21198/z1710v9s,ihc_ultimahora_19530108,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv6fwb,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Crossword puzzle on page 29 is filled out. Text is faded/blurry throughout.",enero 8 de 1953|~|1953-01-08,1953-01-08,,,,,49 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c27qbt/manifest
Work,1953-01-15 (vol. 03 | no. 3),ark:/21198/z17d5p1t,ark:/21198/z1710v9s,ihc_ultimahora_19530115,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0w6v,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",enero 15 de 1953|~|1953-01-15,1953-01-15,,,,,49 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d5p1t/manifest
Work,1953-01-22 (vol. 03 | no. 4),ark:/21198/z13n4x93,ark:/21198/z1710v9s,ihc_ultimahora_19530122,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6m18,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",enero 22 de 1953|~|1953-01-22,1953-01-22,,,,,49 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n4x93/manifest
Work,1953-01-29 (vol. 03 | no. 5),ark:/21198/z1zw4dts,ark:/21198/z1710v9s,ihc_ultimahora_19530129,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r52k41,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",enero 29 de 1953|~|1953-01-29,1953-01-29,,,,,51 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw4dts/manifest
Work,1953-02-05 (vol. 03 | no. 6),ark:/21198/z1v43p1w,ark:/21198/z1710v9s,ihc_ultimahora_19530205,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516sh9,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Pages 3-4 and 6 aren't scanned fully. Text is faded/blurry throughout.",febrero 5 de 1953|~|1953-02-05,1953-02-05,,,,,49 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v43p1w/manifest
Work,1953-02-12 (vol. 03 | no. 7),ark:/21198/z1qc2x95,ark:/21198/z1710v9s,ihc_ultimahora_19530212,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2rpn,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",febrero 12 de 1953|~|1953-02-12,1953-02-12,,,,,50 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc2x95/manifest
Work,1953-02-19 (vol. 03 | no. 8),ark:/21198/z1km25nq,ark:/21198/z1710v9s,ihc_ultimahora_19530219,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27qvj,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",febrero 19 de 1953|~|1953-02-19,1953-02-19,,,,,51 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km25nq/manifest
Work,1953-02-26 (vol. 03 | no. 9),ark:/21198/z1fv1dwj,ark:/21198/z1710v9s,ihc_ultimahora_19530226,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20wxk,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",febrero 26 de 1953|~|1953-02-26,1953-02-26,,,,,52 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv1dwj/manifest
Work,1953-03-05 (vol. 03 | no. 10),ark:/21198/z1b59cmr,ark:/21198/z1710v9s,ihc_ultimahora_19530305,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1254cmc,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.",marzo 5 de 1953|~|1953-03-05,1953-03-05,,,,,48 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b59cmr/manifest
Work,1953-03-12 (vol. 03 | no. 11),ark:/21198/z16d8mxg,ark:/21198/z1710v9s,ihc_ultimahora_19530312,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb13g0,open,,,"Redacción y Administractión: Mercaderes 209, altos|~|Text is faded/blurry throughout.",marzo 12 de 1953|~|1953-03-12,1953-03-12,,,,,51 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio|~|Aguirre, Mirta","Martinez, Vicente|~|Talleres Lamparilla y Mercaderes",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,"Martinez, Vicente",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d8mxg/manifest
