Object Type,Title,Item ARK,Parent ARK,File Name,Visibility,Thumbnail,AltTitle.other,collection.physical,Item Sequence,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject geographic,Subject temporal,viewingHint,Name.editor,Subject,IIIF Manifest URL
Work,2003-07-10,ark:/21198/z1sf4rkr,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447kf1,,,,,2003-07-10,2003-07-10,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sf4rkr/manifest
Work,2003-09-20,ark:/21198/z1np40sh,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63j8w,,,,missing title and 2nd page,2003-09-20,2003-09-20,,,,,2 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1np40sh/manifest
Work,2004-02-07,ark:/21198/z1hx3809,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp21rx,,,,,2004-02-07,2004-02-07,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx3809/manifest
Work,2004-02-19,ark:/21198/z1d52h8w,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq80hb,,,,missing pages 2 and 3,2004-02-19,2004-02-19,,,,,2 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d52h8w/manifest
Work,2004-03-04,ark:/21198/z18h0g1s,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66h2m,,,,,2004-03-04,2004-03-04,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18h0g1s/manifest
Work,2004-03-18,ark:/21198/z14q9q9h,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12826k4,,,,,2004-03-18,2004-03-18,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14q9q9h/manifest
Work,2004-04-15,ark:/21198/z10z8znp,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69fwc,,,,,2004-04-15,2004-04-15,,,,,1 page,,newspapers,spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10z8znp/manifest
Work,2004-05-20,ark:/21198/z1w68g4n,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7dmt,,,,missing pages 1 and 2,2004-05-20,2004-05-20,,,,,2 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w68g4n/manifest
Work,2004-07-08,ark:/21198/z1rf7qcg,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515x6j,,,,,2004-07-08,2004-07-08,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rf7qcg/manifest
Work,2004-07-21,ark:/21198/z1mp6zkv,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n035hq,,,,missing pages 1 and 2,2004-07-21,2004-07-21,,,,,2 pages,,newspapers,chi,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mp6zkv/manifest
Work,2004-08-31,ark:/21198/z1gx66wz,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0cfj,,,,,2004-08-31,2004-08-31,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gx66wz/manifest
Work,2004-09-23,ark:/21198/z1c845k8,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7mtp,,,,2nd and 3rd page completely blank.,2004-09-23,2004-09-23,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c845k8/manifest
Work,2004-10-14,ark:/21198/z17h3dw0,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3bbm,,,,missing pages 3 and 4; intermitent silverfish damage on some of the text,2004-10-14,2004-10-14,,,,,2 pages,,newspapers,chi,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17h3dw0/manifest
Work,2004-10-28,ark:/21198/z13r2p64,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321txx,,,,,2004-10-28,2004-10-28,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13r2p64/manifest
Work,2004-11-20,ark:/21198/z1001xgq,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37smf,,,,,2004-11-20,2004-11-20,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1001xgq/manifest
Work,2005-01-25,ark:/21198/z1v71dxh,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224sqn,,,,text is illegible in significant portions of some of the pages; also probably missing a page,2005-01-25,2005-01-25,,,,,3 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v71dxh/manifest
Work,2005-04-23,ark:/21198/z1qg0p66,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw1h61,,,,5th page is blank,2005-04-23,2005-04-23,,,,,5 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg0p66/manifest
Work,2006-02-14,ark:/21198/z1kp9xgx,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127rk8,,,,,2006-02-14,2006-02-14,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kp9xgx/manifest
Work,2006-04-14,ark:/21198/z1g17w4s,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43qg1,,,,2nd and 3rd pages are blank,2006-04-14,2006-04-14,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g17w4s/manifest
Work,2007-04-24,ark:/21198/z1b874gb,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059dwn,,,,Some portions of the text have faded out,2007-04-24,2007-04-24,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b874gb/manifest
Work,2007-05-22,ark:/21198/z16h6cs2,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46p96,,,,,2007-05-22,2007-05-22,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h6cs2/manifest
Work,2007-08-01,ark:/21198/z12r5n2r,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62n08,,,,,2007-08-01,2007-08-01,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12r5n2r/manifest
Work,2007-12-11,ark:/21198/z1z054gd,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49n3x,,,,,2007-12-11,2007-12-11,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z054gd/manifest
Work,2009-01-04,ark:/21198/z1t74crp,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65kxc,,,,,2009-01-04,2009-01-04,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t74crp/manifest
Work,2009-07-14,ark:/21198/z1pk2bg4,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d819dv,,,,,2009-07-14,2009-07-14,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk2bg4/manifest
Work,2009-08-18,ark:/21198/z1jt1krd,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68js0,,,,,2009-08-18,2009-08-18,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jt1krd/manifest
Work,2009-12-18,ark:/21198/z1f20v2v,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84871,,,,,2009-12-18,2009-12-18,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20v2v/manifest
Work,2010-01-19,ark:/21198/z19903dd,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71hk8,,,,,2010-01-19,2010-01-19,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19903dd/manifest
Work,2010-06-28,ark:/21198/z15h9bnp,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b8773n,,,,,2010-06-28,2010-06-28,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15h9bnp/manifest
Work,2010-12-21,ark:/21198/z11r8kwh,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74gdf,,,,,2010-12-21,2010-12-21,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11r8kwh/manifest
Work,2011-01-28,ark:/21198/z1x083cg,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz199061q,,,,,2011-01-28,2011-01-28,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x083cg/manifest
Work,2011-02-28,ark:/21198/z1sb622g,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb64qt,,,,,2011-02-28,2011-02-28,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sb622g/manifest
Work,2011-03-30,ark:/21198/z1nk59br,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18934wx,,,,,2011-03-30,2011-03-30,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk59br/manifest
Work,2011-04-30,ark:/21198/z1ht4jpx,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb93kf,,,,,2011-04-30,2011-04-30,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ht4jpx/manifest
Work,2011-06-14,ark:/21198/z1d23t0c,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17963n6,,,,,2011-06-14,2011-06-14,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d23t0c/manifest
Work,2011-11-29,ark:/21198/z1893281,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc22g2,,,,,2011-11-29,2011-11-29,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,"Chiu, Guillermo",Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1893281/manifest
